time,type,key,slot,player_slot,account_id,match_id,unit
1919,chat,LIFE BAD,5.0,128.0,132702058.0,4373787507,MR. GANZO-KUN
1920,chat,CORE,5.0,128.0,132702058.0,4373787507,MR. GANZO-KUN
1924,chat,NO FARM,5.0,128.0,132702058.0,4373787507,MR. GANZO-KUN
1926,chat,30,5.0,128.0,132702058.0,4373787507,MR. GANZO-KUN
1929,chat,1 IMTE,5.0,128.0,132702058.0,4373787507,MR. GANZO-KUN
1938,chatwheel,7,1.0,1.0,34587308.0,4373787507,
1938,chatwheel,7,1.0,1.0,34587308.0,4373787507,
1941,chatwheel,54,4.0,4.0,120339316.0,4373787507,
1941,chat,REPORT PLS,5.0,128.0,132702058.0,4373787507,MR. GANZO-KUN
1941,chat,you guys pay for my team to pick the worst lineup ever? reverse boosting? make sure the other team is dogshit...,8.0,131.0,14860249.0,4373787507,atma
1943,chat,FENIZX MID,5.0,128.0,132702058.0,4373787507,MR. GANZO-KUN
1948,chatwheel,121005,0.0,0.0,876597554.0,4373787507,
1948,chatwheel,121005,0.0,0.0,876597554.0,4373787507,
-48,chatwheel,34001,6.0,129.0,1053701107.0,8844394845,
-45,chatwheel,34002,6.0,129.0,1053701107.0,8844394845,
-44,chatwheel,81001,9.0,132.0,806893443.0,8844394845,
-26,chatwheel,7,6.0,129.0,1053701107.0,8844394845,
-23,chatwheel,7,8.0,131.0,184047953.0,8844394845,
-21,chatwheel,7,7.0,130.0,964795971.0,8844394845,
-20,chatwheel,81002,9.0,132.0,806893443.0,8844394845,
-18,chatwheel,26001,8.0,131.0,184047953.0,8844394845,
-18,chatwheel,48003,7.0,130.0,964795971.0,8844394845,
-18,chatwheel,26002,8.0,131.0,184047953.0,8844394845,
-14,chatwheel,26003,8.0,131.0,184047953.0,8844394845,
-10,chatwheel,26009,8.0,131.0,184047953.0,8844394845,
17,chatwheel,71,3.0,3.0,458691966.0,8844394845,
17,chatwheel,71,3.0,3.0,458691966.0,8844394845,
46,chatwheel,7,4.0,4.0,399580540.0,8844394845,
47,chatwheel,74001,3.0,3.0,458691966.0,8844394845,
72,chatwheel,48001,7.0,130.0,964795971.0,8844394845,
222,chatwheel,7,4.0,4.0,399580540.0,8844394845,
225,chatwheel,34001,6.0,129.0,1053701107.0,8844394845,
325,chatwheel,48001,7.0,130.0,964795971.0,8844394845,
355,chatwheel,71,1.0,1.0,111390786.0,8844394845,
386,chatwheel,71,6.0,129.0,1053701107.0,8844394845,
386,chatwheel,71,6.0,129.0,1053701107.0,8844394845,
389,chatwheel,41001,0.0,0.0,1418969816.0,8844394845,
397,chatwheel,71,6.0,129.0,1053701107.0,8844394845,
397,chatwheel,71,6.0,129.0,1053701107.0,8844394845,
468,chatwheel,7,4.0,4.0,399580540.0,8844394845,
520,chatwheel,142838,4.0,4.0,399580540.0,8844394845,
521,chatwheel,69,4.0,4.0,399580540.0,8844394845,
541,chatwheel,71,6.0,129.0,1053701107.0,8844394845,
541,chatwheel,71,6.0,129.0,1053701107.0,8844394845,
599,chatwheel,74001,3.0,3.0,458691966.0,8844394845,
600,chatwheel,105002,4.0,4.0,399580540.0,8844394845,
637,chatwheel,74001,3.0,3.0,458691966.0,8844394845,
650,chatwheel,7,6.0,129.0,1053701107.0,8844394845,
661,chatwheel,71,6.0,129.0,1053701107.0,8844394845,
661,chatwheel,71,6.0,129.0,1053701107.0,8844394845,
675,chatwheel,48001,7.0,130.0,964795971.0,8844394845,
675,chatwheel,7,4.0,4.0,399580540.0,8844394845,
688,chatwheel,76,8.0,131.0,184047953.0,8844394845,
768,chatwheel,71,6.0,129.0,1053701107.0,8844394845,
768,chatwheel,71,6.0,129.0,1053701107.0,8844394845,
770,chatwheel,74001,3.0,3.0,458691966.0,8844394845,
775,chatwheel,63,1.0,1.0,111390786.0,8844394845,
775,chatwheel,231,6.0,129.0,1053701107.0,8844394845,
797,chatwheel,26004,8.0,131.0,184047953.0,8844394845,
820,chat,ебаные дудосеры 30 тира ,1.0,1.0,111390786.0,8844394845,
823,chat,пинг 700,1.0,1.0,111390786.0,8844394845,
825,chatwheel,76,6.0,129.0,1053701107.0,8844394845,
827,chatwheel,48001,7.0,130.0,964795971.0,8844394845,
841,chatwheel,74001,3.0,3.0,458691966.0,8844394845,
848,chatwheel,74001,3.0,3.0,458691966.0,8844394845,
918,chatwheel,7,4.0,4.0,399580540.0,8844394845,
920,chatwheel,7,2.0,2.0,351725648.0,8844394845,
959,chatwheel,48001,7.0,130.0,964795971.0,8844394845,
997,chatwheel,74001,3.0,3.0,458691966.0,8844394845,
1006,chatwheel,54,8.0,131.0,184047953.0,8844394845,
1098,chatwheel,21,8.0,131.0,184047953.0,8844394845,
1101,chatwheel,55,8.0,131.0,184047953.0,8844394845,
1103,chatwheel,55,8.0,131.0,184047953.0,8844394845,
1184,chatwheel,74001,3.0,3.0,458691966.0,8844394845,
1223,chatwheel,71,3.0,3.0,458691966.0,8844394845,
1260,chatwheel,7,6.0,129.0,1053701107.0,8844394845,
1293,chatwheel,48001,7.0,130.0,964795971.0,8844394845,
1301,chatwheel,6,8.0,131.0,184047953.0,8844394845,
1302,chatwheel,0,8.0,131.0,184047953.0,8844394845,
1393,chatwheel,71,8.0,131.0,184047953.0,8844394845,
1404,chatwheel,34001,6.0,129.0,1053701107.0,8844394845,
1406,chatwheel,74001,3.0,3.0,458691966.0,8844394845,
1430,chatwheel,142837,4.0,4.0,399580540.0,8844394845,
1431,chatwheel,65,4.0,4.0,399580540.0,8844394845,
1514,chatwheel,48001,7.0,130.0,964795971.0,8844394845,
1564,chatwheel,48001,7.0,130.0,964795971.0,8844394845,
1568,chatwheel,7,1.0,1.0,111390786.0,8844394845,
1571,chatwheel,7,2.0,2.0,351725648.0,8844394845,
1592,chatwheel,26001,8.0,131.0,184047953.0,8844394845,
1594,chatwheel,26001,8.0,131.0,184047953.0,8844394845,
1658,chatwheel,48001,7.0,130.0,964795971.0,8844394845,
1703,chatwheel,26006,8.0,131.0,184047953.0,8844394845,
1735,chatwheel,48001,7.0,130.0,964795971.0,8844394845,
1847,chatwheel,48001,7.0,130.0,964795971.0,8844394845,
1848,chatwheel,7,1.0,1.0,111390786.0,8844394845,
1849,chatwheel,7,4.0,4.0,399580540.0,8844394845,
1878,chatwheel,7,1.0,1.0,111390786.0,8844394845,
1910,chatwheel,76,8.0,131.0,184047953.0,8844394845,
1911,chatwheel,26005,8.0,131.0,184047953.0,8844394845,
1912,chatwheel,48001,7.0,130.0,964795971.0,8844394845,
1929,chatwheel,2,1.0,1.0,111390786.0,8844394845,
1956,chatwheel,76,8.0,131.0,184047953.0,8844394845,
1959,chatwheel,74001,3.0,3.0,458691966.0,8844394845,
1960,chatwheel,76,8.0,131.0,184047953.0,8844394845,
1965,chatwheel,26005,8.0,131.0,184047953.0,8844394845,
1973,chatwheel,34004,6.0,129.0,1053701107.0,8844394845,
1974,chatwheel,34004,6.0,129.0,1053701107.0,8844394845,
2002,chatwheel,26001,8.0,131.0,184047953.0,8844394845,
2004,chatwheel,26001,8.0,131.0,184047953.0,8844394845,
2032,chatwheel,48001,7.0,130.0,964795971.0,8844394845,
2081,chatwheel,74001,3.0,3.0,458691966.0,8844394845,
2089,chatwheel,34004,6.0,129.0,1053701107.0,8844394845,
2089,chatwheel,34004,6.0,129.0,1053701107.0,8844394845,
2089,chat,КРУТОЙ,3.0,3.0,458691966.0,8844394845,
2092,chat,РАЗЬЕБАЛ,3.0,3.0,458691966.0,8844394845,
2094,chat,БОМЖЕЙ,3.0,3.0,458691966.0,8844394845,
2107,chat,НЕ ЗРЯ 7К НА ТИНКЕРЕ 30 ТИР,3.0,3.0,458691966.0,8844394845,
2122,chatwheel,76,6.0,129.0,1053701107.0,8844394845,
2136,chatwheel,76,8.0,131.0,184047953.0,8844394845,
2142,chatwheel,48003,7.0,130.0,964795971.0,8844394845,
2145,chatwheel,26006,8.0,131.0,184047953.0,8844394845,
154,chat,rly,8.0,131.0,114711604.0,2937741205,JoyFuL
477,chat,да вы ухели ))),1.0,1.0,204915620.0,2937741205,.
484,chat,)),7.0,130.0,194251578.0,2937741205,Miss Click
856,chat,lol,8.0,131.0,114711604.0,2937741205,JoyFuL
903,chat,end,4.0,4.0,374818694.0,2937741205,eerie
1028,chat,omniknight silniy geroi,1.0,1.0,204915620.0,2937741205,.
1069,chat,i padge nice ranniy dagir,1.0,1.0,204915620.0,2937741205,.
1077,chat,silno igraete,1.0,1.0,204915620.0,2937741205,.
1107,chat,HAHAHAH,1.0,1.0,204915620.0,2937741205,.
1112,chat,otvel illuzeyeu,1.0,1.0,204915620.0,2937741205,.
1117,chat,+,8.0,131.0,114711604.0,2937741205,JoyFuL
1121,chat,nu prosto profeshonal plainh,1.0,1.0,204915620.0,2937741205,.
1126,chat,katete normas,1.0,1.0,204915620.0,2937741205,.
1140,chat,nice prihodite v mid v 4),9.0,132.0,395422271.0,2937741205,Shadowq
1305,chat,sulno igraete molodci,1.0,1.0,204915620.0,2937741205,.
1325,chat,kak po haydi,1.0,1.0,204915620.0,2937741205,.
1335,chat,omnik silniy geroi,1.0,1.0,204915620.0,2937741205,.
1349,chat,silen ne po godam,1.0,1.0,204915620.0,2937741205,.
1373,chat,silno igraete,1.0,1.0,204915620.0,2937741205,.
1436,chat,o4en silni,1.0,1.0,204915620.0,2937741205,.
1447,chat,ya toje tak na omnege umeyu,1.0,1.0,204915620.0,2937741205,.
1583,chat,hotya tut daje ne omnik,1.0,1.0,204915620.0,2937741205,.
1586,chat,a pl silen ),1.0,1.0,204915620.0,2937741205,.
1607,chat,baystvo,1.0,1.0,204915620.0,2937741205,.
1616,chat,nam prosto na bashik ne poperlo,1.0,1.0,204915620.0,2937741205,.
1621,chat,i na komandu,1.0,1.0,204915620.0,2937741205,.
1627,chat,omneka u nas ne bilo,1.0,1.0,204915620.0,2937741205,.
1630,chat,omneg go za nas,1.0,1.0,204915620.0,2937741205,.
1634,chat,и на 1 13,3.0,3.0,336976583.0,2937741205,mid or feed
1635,chat,ahahaha,7.0,130.0,194251578.0,2937741205,Miss Click
1638,chat,не проперло особо,3.0,3.0,336976583.0,2937741205,mid or feed
1642,chat,вначале был баш,7.0,130.0,194251578.0,2937741205,Miss Click
1644,chat,ne poperlo,1.0,1.0,204915620.0,2937741205,.
1658,chat,go na fantan po gia,1.0,1.0,204915620.0,2937741205,.
1664,chat,kak true poceki,1.0,1.0,204915620.0,2937741205,.
1704,chat,krasov4iki,1.0,1.0,204915620.0,2937741205,.
-225,chatwheel,707,0.0,0.0,115464954.0,8199822125,
-202,chat,nature,2.0,1.0,392549232.0,8199822125,
-164,chatwheel,142832,0.0,0.0,115464954.0,8199822125,
-70,chatwheel,7,7.0,132.0,218231587.0,8199822125,
-49,chatwheel,2,6.0,4.0,193884241.0,8199822125,
-22,chatwheel,54001,8.0,3.0,185202677.0,8199822125,
-14,chatwheel,1,7.0,132.0,218231587.0,8199822125,
-8,chatwheel,29001,4.0,2.0,150302606.0,8199822125,
5,chatwheel,71,5.0,131.0,187824320.0,8199822125,
7,chatwheel,71,7.0,132.0,218231587.0,8199822125,
15,chatwheel,1,7.0,132.0,218231587.0,8199822125,
25,chatwheel,71,5.0,131.0,187824320.0,8199822125,
25,chatwheel,71,5.0,131.0,187824320.0,8199822125,
29,chatwheel,71,5.0,131.0,187824320.0,8199822125,
29,chatwheel,71,5.0,131.0,187824320.0,8199822125,
211,chatwheel,71,8.0,3.0,185202677.0,8199822125,
258,chatwheel,71,1.0,128.0,147408273.0,8199822125,
288,chatwheel,29001,4.0,2.0,150302606.0,8199822125,
289,chatwheel,29001,4.0,2.0,150302606.0,8199822125,
308,chatwheel,71,7.0,132.0,218231587.0,8199822125,
310,chatwheel,72,3.0,129.0,268366096.0,8199822125,
310,chatwheel,72,3.0,129.0,268366096.0,8199822125,
323,chatwheel,709,0.0,0.0,115464954.0,8199822125,
326,chatwheel,136006,3.0,129.0,268366096.0,8199822125,
368,chatwheel,71,6.0,4.0,193884241.0,8199822125,
391,chatwheel,54001,8.0,3.0,185202677.0,8199822125,
441,chatwheel,76,1.0,128.0,147408273.0,8199822125,
447,chatwheel,54001,8.0,3.0,185202677.0,8199822125,
486,chatwheel,7,0.0,0.0,115464954.0,8199822125,
486,chatwheel,7,0.0,0.0,115464954.0,8199822125,
503,chatwheel,76,5.0,131.0,187824320.0,8199822125,
521,chatwheel,76,1.0,128.0,147408273.0,8199822125,
554,chatwheel,69,1.0,128.0,147408273.0,8199822125,
644,chatwheel,71,7.0,132.0,218231587.0,8199822125,
664,chatwheel,71,5.0,131.0,187824320.0,8199822125,
669,chatwheel,71,5.0,131.0,187824320.0,8199822125,
669,chatwheel,71,5.0,131.0,187824320.0,8199822125,
774,chatwheel,65,6.0,4.0,193884241.0,8199822125,
856,chatwheel,54001,8.0,3.0,185202677.0,8199822125,
865,chatwheel,54001,8.0,3.0,185202677.0,8199822125,
867,chatwheel,86001,0.0,0.0,115464954.0,8199822125,
869,chatwheel,29001,4.0,2.0,150302606.0,8199822125,
870,chatwheel,709,0.0,0.0,115464954.0,8199822125,
897,chatwheel,709,0.0,0.0,115464954.0,8199822125,
902,chatwheel,53,2.0,1.0,392549232.0,8199822125,
920,chatwheel,7,3.0,129.0,268366096.0,8199822125,
950,chatwheel,142831,0.0,0.0,115464954.0,8199822125,
966,chatwheel,7,0.0,0.0,115464954.0,8199822125,
986,chatwheel,62,6.0,4.0,193884241.0,8199822125,
999,chatwheel,54001,8.0,3.0,185202677.0,8199822125,
1046,chatwheel,71,7.0,132.0,218231587.0,8199822125,
1079,chatwheel,76,0.0,0.0,115464954.0,8199822125,
1163,chatwheel,29001,4.0,2.0,150302606.0,8199822125,
1192,chatwheel,58,2.0,1.0,392549232.0,8199822125,
1225,chatwheel,72,1.0,128.0,147408273.0,8199822125,
1343,chatwheel,2,1.0,128.0,147408273.0,8199822125,
1354,chatwheel,71,6.0,4.0,193884241.0,8199822125,
1358,chatwheel,71,5.0,131.0,187824320.0,8199822125,
1415,chatwheel,71,7.0,132.0,218231587.0,8199822125,
1458,chatwheel,71,7.0,132.0,218231587.0,8199822125,
1509,chatwheel,54,0.0,0.0,115464954.0,8199822125,
1525,chatwheel,21,2.0,1.0,392549232.0,8199822125,
1546,chatwheel,71,1.0,128.0,147408273.0,8199822125,
1547,chatwheel,71,1.0,128.0,147408273.0,8199822125,
1547,chatwheel,71,5.0,131.0,187824320.0,8199822125,
1548,chatwheel,71,1.0,128.0,147408273.0,8199822125,
1595,chatwheel,21,2.0,1.0,392549232.0,8199822125,
1751,chatwheel,20001,9.0,130.0,1675023758.0,8199822125,
1761,chatwheel,71,6.0,4.0,193884241.0,8199822125,
1761,chatwheel,71,6.0,4.0,193884241.0,8199822125,
1769,chatwheel,60001,7.0,132.0,218231587.0,8199822125,
1772,chatwheel,7,0.0,0.0,115464954.0,8199822125,
1773,chatwheel,20001,9.0,130.0,1675023758.0,8199822125,
1803,chatwheel,60001,7.0,132.0,218231587.0,8199822125,
1803,chatwheel,60001,7.0,132.0,218231587.0,8199822125,
1851,chatwheel,71,7.0,132.0,218231587.0,8199822125,
1880,chatwheel,5,2.0,1.0,392549232.0,8199822125,
1940,chatwheel,71,6.0,4.0,193884241.0,8199822125,
1940,chatwheel,71,6.0,4.0,193884241.0,8199822125,
1947,chatwheel,0,2.0,1.0,392549232.0,8199822125,
1948,chatwheel,71,4.0,2.0,150302606.0,8199822125,
1948,chatwheel,71,4.0,2.0,150302606.0,8199822125,
2003,chatwheel,54,0.0,0.0,115464954.0,8199822125,
2004,chatwheel,7,0.0,0.0,115464954.0,8199822125,
2031,chatwheel,60001,7.0,132.0,218231587.0,8199822125,
2031,chatwheel,60001,7.0,132.0,218231587.0,8199822125,
2082,chatwheel,54,0.0,0.0,115464954.0,8199822125,
2092,chatwheel,5,2.0,1.0,392549232.0,8199822125,
2130,chatwheel,61,6.0,4.0,193884241.0,8199822125,
2130,chatwheel,61,6.0,4.0,193884241.0,8199822125,
2166,chatwheel,76,1.0,128.0,147408273.0,8199822125,
2205,chatwheel,71,5.0,131.0,187824320.0,8199822125,
2205,chatwheel,71,5.0,131.0,187824320.0,8199822125,
2206,chatwheel,61,4.0,2.0,150302606.0,8199822125,
2240,chatwheel,29001,4.0,2.0,150302606.0,8199822125,
2303,chatwheel,1,7.0,132.0,218231587.0,8199822125,
2357,chatwheel,136001,3.0,129.0,268366096.0,8199822125,
2366,chatwheel,2,6.0,4.0,193884241.0,8199822125,
2377,chatwheel,708,0.0,0.0,115464954.0,8199822125,
2381,chatwheel,708,0.0,0.0,115464954.0,8199822125,
2479,chatwheel,7,0.0,0.0,115464954.0,8199822125,
2571,chatwheel,1,7.0,132.0,218231587.0,8199822125,
2618,chatwheel,71,3.0,129.0,268366096.0,8199822125,
2756,chatwheel,71,0.0,0.0,115464954.0,8199822125,
2756,chatwheel,71,0.0,0.0,115464954.0,8199822125,
2856,chatwheel,2,3.0,129.0,268366096.0,8199822125,
2856,chatwheel,2,3.0,129.0,268366096.0,8199822125,
3025,chatwheel,64003,5.0,131.0,187824320.0,8199822125,
-115,chat,clock > rubick dick a es,7.0,130.0,855420137.0,6804520879,
-111,chat,un consejo hasta de un conejo,7.0,130.0,855420137.0,6804520879,
-61,chat,KIngBtSZ_,4.0,4.0,,6804520879,
-59,chatwheel,473,8.0,131.0,303673743.0,6804520879,
-59,chatwheel,473,8.0,131.0,303673743.0,6804520879,
-57,chatwheel,14004,4.0,4.0,,6804520879,
-57,chatwheel,14004,4.0,4.0,,6804520879,
-56,chat,),5.0,128.0,230580807.0,6804520879,
-54,chat,SWAP{ING,5.0,128.0,230580807.0,6804520879,
-54,chatwheel,7001,7.0,130.0,855420137.0,6804520879,
-51,chatwheel,444,2.0,2.0,,6804520879,
-50,chat,IN MIDNIGHt pubs,5.0,128.0,230580807.0,6804520879,
-50,chatwheel,19004,3.0,3.0,,6804520879,
-46,chatwheel,77001,1.0,1.0,,6804520879,
-41,chat,lastpick late night pub,2.0,2.0,,6804520879,
-38,chat,ccnc mode,2.0,2.0,,6804520879,
-35,chat,11700,2.0,2.0,,6804520879,
-32,chat,,7.0,130.0,855420137.0,6804520879,
-30,chat,,7.0,130.0,855420137.0,6804520879,
-22,chatwheel,58,5.0,128.0,230580807.0,6804520879,
-20,chatwheel,71,8.0,131.0,303673743.0,6804520879,
11,chatwheel,478,5.0,128.0,230580807.0,6804520879,
12,chatwheel,62,4.0,4.0,,6804520879,
13,chatwheel,62,4.0,4.0,,6804520879,
13,chatwheel,473,8.0,131.0,303673743.0,6804520879,
14,chatwheel,61,6.0,129.0,356379362.0,6804520879,
14,chat,un consejo,7.0,130.0,855420137.0,6804520879,
18,chat,hasta de un conejo,7.0,130.0,855420137.0,6804520879,
118,chatwheel,14004,4.0,4.0,,6804520879,
118,chatwheel,14004,4.0,4.0,,6804520879,
155,chatwheel,18001,8.0,131.0,303673743.0,6804520879,
200,chatwheel,478,5.0,128.0,230580807.0,6804520879,
219,chatwheel,14001,4.0,4.0,,6804520879,
219,chatwheel,14001,4.0,4.0,,6804520879,
241,chatwheel,478,5.0,128.0,230580807.0,6804520879,
243,chatwheel,473,8.0,131.0,303673743.0,6804520879,
245,chatwheel,71,1.0,1.0,,6804520879,
245,chatwheel,71,8.0,131.0,303673743.0,6804520879,
274,chatwheel,114001,5.0,128.0,230580807.0,6804520879,
275,chatwheel,114001,5.0,128.0,230580807.0,6804520879,
284,chatwheel,14004,4.0,4.0,,6804520879,
285,chatwheel,14004,4.0,4.0,,6804520879,
301,chatwheel,7,8.0,131.0,303673743.0,6804520879,
306,chatwheel,71,5.0,128.0,230580807.0,6804520879,
322,chatwheel,71,5.0,128.0,230580807.0,6804520879,
346,chatwheel,14004,4.0,4.0,,6804520879,
363,chatwheel,71,7.0,130.0,855420137.0,6804520879,
370,chatwheel,71,7.0,130.0,855420137.0,6804520879,
370,chatwheel,71,7.0,130.0,855420137.0,6804520879,
373,chatwheel,478,5.0,128.0,230580807.0,6804520879,
380,chatwheel,71,8.0,131.0,303673743.0,6804520879,
402,chatwheel,71,7.0,130.0,855420137.0,6804520879,
402,chatwheel,71,7.0,130.0,855420137.0,6804520879,
410,chatwheel,14001,4.0,4.0,,6804520879,
411,chatwheel,114001,5.0,128.0,230580807.0,6804520879,
411,chatwheel,114001,5.0,128.0,230580807.0,6804520879,
497,chatwheel,71,7.0,130.0,855420137.0,6804520879,
497,chatwheel,71,5.0,128.0,230580807.0,6804520879,
497,chatwheel,71,5.0,128.0,230580807.0,6804520879,
565,chatwheel,71,1.0,1.0,,6804520879,
565,chatwheel,71,1.0,1.0,,6804520879,
580,chatwheel,114001,5.0,128.0,230580807.0,6804520879,
580,chatwheel,114001,5.0,128.0,230580807.0,6804520879,
583,chatwheel,7,9.0,132.0,301250897.0,6804520879,
618,chatwheel,71,8.0,131.0,303673743.0,6804520879,
626,chatwheel,71,8.0,131.0,303673743.0,6804520879,
628,chatwheel,114001,5.0,128.0,230580807.0,6804520879,
660,chatwheel,7,0.0,0.0,427722511.0,6804520879,
663,chatwheel,478,5.0,128.0,230580807.0,6804520879,
679,chatwheel,2,5.0,128.0,230580807.0,6804520879,
679,chatwheel,2,5.0,128.0,230580807.0,6804520879,
693,chatwheel,114001,5.0,128.0,230580807.0,6804520879,
693,chatwheel,114001,5.0,128.0,230580807.0,6804520879,
740,chatwheel,114001,5.0,128.0,230580807.0,6804520879,
747,chatwheel,114001,5.0,128.0,230580807.0,6804520879,
834,chatwheel,71,8.0,131.0,303673743.0,6804520879,
914,chatwheel,71,1.0,1.0,,6804520879,
914,chatwheel,71,1.0,1.0,,6804520879,
945,chatwheel,71,8.0,131.0,303673743.0,6804520879,
952,chatwheel,71,2.0,2.0,,6804520879,
954,chatwheel,71,5.0,128.0,230580807.0,6804520879,
978,chatwheel,71,3.0,3.0,,6804520879,
984,chatwheel,71,3.0,3.0,,6804520879,
1025,chatwheel,71,1.0,1.0,,6804520879,
1025,chatwheel,71,1.0,1.0,,6804520879,
1026,chatwheel,71,0.0,0.0,427722511.0,6804520879,
1047,chatwheel,71,8.0,131.0,303673743.0,6804520879,
1047,chatwheel,71,8.0,131.0,303673743.0,6804520879,
1104,chatwheel,19001,3.0,3.0,,6804520879,
1141,chatwheel,43001,9.0,132.0,301250897.0,6804520879,
1147,chatwheel,7,9.0,132.0,301250897.0,6804520879,
1158,chatwheel,7,9.0,132.0,301250897.0,6804520879,
1158,chatwheel,7,9.0,132.0,301250897.0,6804520879,
1198,chatwheel,114001,5.0,128.0,230580807.0,6804520879,
1296,chatwheel,71,2.0,2.0,,6804520879,
1296,chatwheel,71,2.0,2.0,,6804520879,
1307,chatwheel,71,1.0,1.0,,6804520879,
1324,chatwheel,7,7.0,130.0,855420137.0,6804520879,
1326,chatwheel,7,9.0,132.0,301250897.0,6804520879,
1358,chatwheel,114001,5.0,128.0,230580807.0,6804520879,
1358,chatwheel,114001,5.0,128.0,230580807.0,6804520879,
1377,chatwheel,70,2.0,2.0,,6804520879,
1396,chatwheel,14004,4.0,4.0,,6804520879,
1396,chatwheel,14004,4.0,4.0,,6804520879,
1399,chat,g end,8.0,131.0,303673743.0,6804520879,
1402,chatwheel,19003,3.0,3.0,,6804520879,
1403,chatwheel,19003,3.0,3.0,,6804520879,
1411,chatwheel,19001,3.0,3.0,,6804520879,
1412,chat,imagine that,5.0,128.0,230580807.0,6804520879,
1415,chat,"rank 16 cucahook,",5.0,128.0,230580807.0,6804520879,
1425,chat,rank 3 god clinks,3.0,3.0,,6804520879,
1429,chat,),5.0,128.0,230580807.0,6804520879,
1434,chat,rank 3 red2 enjoyer,2.0,2.0,,6804520879,
1436,chat,imagine that,2.0,2.0,,6804520879,
1438,chat,imported wisdom clink,3.0,3.0,,6804520879,
1444,chat,min 12 ,5.0,128.0,230580807.0,6804520879,
1446,chat,) ,4.0,4.0,,6804520879,
1446,chat,vodka boosted clinkz,2.0,2.0,,6804520879,
1446,chat,echo sabre,5.0,128.0,230580807.0,6804520879,
1447,chat,sven,5.0,128.0,230580807.0,6804520879,
1450,chat,tps to ancient,5.0,128.0,230580807.0,6804520879,
1453,chat,and gives top tower,5.0,128.0,230580807.0,6804520879,
1454,chat,rank 16,5.0,128.0,230580807.0,6804520879,
1455,chat,palys,5.0,128.0,230580807.0,6804520879,
1482,chatwheel,77001,1.0,1.0,,6804520879,
1485,chatwheel,77003,1.0,1.0,,6804520879,
1486,chatwheel,77004,1.0,1.0,,6804520879,
241,chat,im fine aloen,8.0,131.0,,2901634591,..
249,chat,ok 4k,1.0,1.0,347689992.0,2901634591,Oíí!!!
261,chat,u bought ur account,8.0,131.0,,2901634591,..
1090,chat,How do u have lvl1 fissure,0.0,0.0,349310876.0,2901634591,Alpha
-77,chatwheel,7001,0.0,0.0,193884241.0,5415105160,
-77,chatwheel,7001,0.0,0.0,193884241.0,5415105160,
-69,chatwheel,104002,1.0,1.0,86759987.0,5415105160,
-69,chatwheel,104002,1.0,1.0,86759987.0,5415105160,
-33,chatwheel,2,2.0,2.0,181957673.0,5415105160,
11,chatwheel,7,2.0,2.0,181957673.0,5415105160,
12,chatwheel,7,1.0,1.0,86759987.0,5415105160,
158,chatwheel,71,0.0,0.0,193884241.0,5415105160,
158,chatwheel,71,0.0,0.0,193884241.0,5415105160,
180,chatwheel,7,2.0,2.0,181957673.0,5415105160,
185,chatwheel,126005,9.0,132.0,100688745.0,5415105160,
260,chatwheel,71,6.0,129.0,189993240.0,5415105160,
310,chatwheel,62,4.0,4.0,,5415105160,
335,chatwheel,7,7.0,130.0,292829433.0,5415105160,
365,chatwheel,7,1.0,1.0,86759987.0,5415105160,
374,chatwheel,7001,0.0,0.0,193884241.0,5415105160,
374,chatwheel,7001,0.0,0.0,193884241.0,5415105160,
376,chatwheel,7,3.0,3.0,130552006.0,5415105160,
376,chatwheel,7,3.0,3.0,130552006.0,5415105160,
388,chatwheel,7,3.0,3.0,130552006.0,5415105160,
388,chatwheel,7,3.0,3.0,130552006.0,5415105160,
492,chatwheel,5,7.0,130.0,292829433.0,5415105160,
495,chatwheel,126005,9.0,132.0,100688745.0,5415105160,
518,chat,u not offlane bad,3.0,3.0,130552006.0,5415105160,motivated
519,chat,u are trash,3.0,3.0,130552006.0,5415105160,motivated
546,chatwheel,62,4.0,4.0,,5415105160,
582,chatwheel,7,1.0,1.0,86759987.0,5415105160,
584,chatwheel,7,7.0,130.0,292829433.0,5415105160,
584,chatwheel,7,7.0,130.0,292829433.0,5415105160,
703,chatwheel,7,1.0,1.0,86759987.0,5415105160,
707,chatwheel,7,4.0,4.0,,5415105160,
760,chatwheel,7,3.0,3.0,130552006.0,5415105160,
761,chatwheel,7,3.0,3.0,130552006.0,5415105160,
761,chatwheel,1,1.0,1.0,86759987.0,5415105160,
761,chatwheel,7,1.0,1.0,86759987.0,5415105160,
762,chatwheel,7,3.0,3.0,130552006.0,5415105160,
780,chatwheel,71,0.0,0.0,193884241.0,5415105160,
780,chatwheel,71,0.0,0.0,193884241.0,5415105160,
784,chatwheel,7,1.0,1.0,86759987.0,5415105160,
821,chatwheel,7,1.0,1.0,86759987.0,5415105160,
822,chatwheel,39001,4.0,4.0,,5415105160,
822,chatwheel,39001,4.0,4.0,,5415105160,
855,chatwheel,71,2.0,2.0,181957673.0,5415105160,
855,chatwheel,71,2.0,2.0,181957673.0,5415105160,
862,chatwheel,7001,0.0,0.0,193884241.0,5415105160,
862,chatwheel,76,2.0,2.0,181957673.0,5415105160,
862,chatwheel,7001,0.0,0.0,193884241.0,5415105160,
863,chatwheel,76,2.0,2.0,181957673.0,5415105160,
863,chatwheel,95,6.0,129.0,189993240.0,5415105160,
945,chatwheel,7,1.0,1.0,86759987.0,5415105160,
